sample_id,file_path,smell_type,gt_label,pred_file,pred_smell,pred_severity
MLCQ_5855387_FeatureEnvy,java/org/apache/tomcat/dbcp/dbcp2/datasources/PerUserPoolDataSource.java,FeatureEnvy,0,,,
MLCQ_5857311_LongMethod,uimaj-tools/src/main/java/org/apache/uima/tools/viewer/CasTreeViewer.java,LongMethod,0,,,
MLCQ_5857311_FeatureEnvy,uimaj-tools/src/main/java/org/apache/uima/tools/viewer/CasTreeViewer.java,FeatureEnvy,0,,,
MLCQ_5857044_LargeClass,uimaj-tools/src/main/java/org/apache/uima/tools/cvd/control/FileSaveEventHandler.java,LargeClass,0,,,
MLCQ_5857044_DataClass,uimaj-tools/src/main/java/org/apache/uima/tools/cvd/control/FileSaveEventHandler.java,DataClass,0,,,
MLCQ_5858827_LongMethod,velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java,LongMethod,0,,,
MLCQ_5858827_FeatureEnvy,velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java,FeatureEnvy,0,,,
MLCQ_5866628_LargeClass,uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java,LargeClass,0,,,
MLCQ_5866628_DataClass,uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java,DataClass,0,,,
MLCQ_5871455_DataClass,jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java,DataClass,0,,,
MLCQ_5871455_LargeClass,jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java,LargeClass,0,,,
MLCQ_5875400_LargeClass,stack/corepersistence/graph/src/main/java/org/apache/usergrid/persistence/graph/SearchByEdgeType.java,LargeClass,0,,,
MLCQ_5875400_DataClass,stack/corepersistence/graph/src/main/java/org/apache/usergrid/persistence/graph/SearchByEdgeType.java,DataClass,0,,,
MLCQ_5875574_FeatureEnvy,stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java,FeatureEnvy,0,,,
MLCQ_5875574_LongMethod,stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java,LongMethod,0,,,
MLCQ_5884892_DataClass,stack/core/src/main/java/org/apache/usergrid/batch/service/JobSchedulerService.java,DataClass,0,,,
MLCQ_5894781_LargeClass,xmlschema-core/src/main/java/org/apache/ws/commons/schema/XmlSchemaChoiceMember.java,LargeClass,0,,,
MLCQ_5894781_DataClass,xmlschema-core/src/main/java/org/apache/ws/commons/schema/XmlSchemaChoiceMember.java,DataClass,0,,,
MLCQ_5894436_LargeClass,stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java,LargeClass,0,,,
MLCQ_5894436_DataClass,stack/services/src/main/java/org/apache/usergrid/security/shiro/credentials/AdminUserCredentials.java,DataClass,0,,,
MLCQ_5898336_LargeClass,src/main/java/org/apache/xmlgraphics/java2d/AbstractGraphicsConfiguration.java,LargeClass,0,,,
MLCQ_5898336_DataClass,src/main/java/org/apache/xmlgraphics/java2d/AbstractGraphicsConfiguration.java,DataClass,0,,,
MLCQ_5870863_LargeClass,uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java,LargeClass,0,,,
MLCQ_5870863_DataClass,uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java,DataClass,0,,,
MLCQ_5905362_LargeClass,src/org/apache/xalan/xsltc/runtime/ErrorMessages_zh.java,LargeClass,0,,,
MLCQ_5905362_DataClass,src/org/apache/xalan/xsltc/runtime/ErrorMessages_zh.java,DataClass,0,,,
MLCQ_5904263_LongMethod,src/org/apache/xml/dtm/ref/DTMNodeProxy.java,LongMethod,0,,,
MLCQ_5904263_FeatureEnvy,src/org/apache/xml/dtm/ref/DTMNodeProxy.java,FeatureEnvy,0,,,
MLCQ_5905498_LargeClass,src/org/apache/xalan/lib/ExsltBase.java,LargeClass,0,,,
MLCQ_5905498_DataClass,src/org/apache/xalan/lib/ExsltBase.java,DataClass,0,,,
MLCQ_5904455_LongMethod,src/org/apache/xml/utils/UnImplNode.java,LongMethod,0,,,
MLCQ_5904841_LongMethod,src/org/apache/xalan/xsltc/compiler/util/IntType.java,LongMethod,0,,,
MLCQ_5904841_FeatureEnvy,src/org/apache/xalan/xsltc/compiler/util/IntType.java,FeatureEnvy,0,,,
MLCQ_5923532_DataClass,zeppelin-interpreter/src/main/java/org/apache/zeppelin/interpreter/thrift/RemoteInterpreterService.java,DataClass,0,,,
MLCQ_5922177_LongMethod,zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java,LongMethod,0,,,
MLCQ_5922177_FeatureEnvy,zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java,FeatureEnvy,0,,,
MLCQ_5938889_DataClass,zookeeper-contrib/zookeeper-contrib-zooinspector/src/main/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,DataClass,0,,,
MLCQ_5939437_LongMethod,container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java,LongMethod,0,,,
MLCQ_5939437_FeatureEnvy,container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java,FeatureEnvy,0,,,
MLCQ_5935402_LargeClass,spark/interpreter/src/main/java/org/apache/zeppelin/spark/SparkVersion.java,LargeClass,0,,,
MLCQ_5939683_LongMethod,container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java,LongMethod,0,,,
MLCQ_5939683_FeatureEnvy,container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java,FeatureEnvy,0,,,
MLCQ_5971146_DataClass,itests/failover/src/main/java/org/apache/openejb/server/control/StandaloneServer.java,DataClass,0,,,
MLCQ_5971146_LargeClass,itests/failover/src/main/java/org/apache/openejb/server/control/StandaloneServer.java,LargeClass,0,,,
MLCQ_6002683_LargeClass,policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java,LargeClass,0,,,
MLCQ_6005367_LongMethod,policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java,LongMethod,0,,,
MLCQ_6005367_FeatureEnvy,policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java,FeatureEnvy,0,,,
MLCQ_6133230_LongMethod,core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java,LongMethod,0,,,
MLCQ_6133230_FeatureEnvy,core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java,FeatureEnvy,0,,,
MLCQ_6005399_LargeClass,bindings/src/main/java/org/apache/wss4j/binding/wsu10/TimestampType.java,LargeClass,0,,,
MLCQ_6009975_LargeClass,resources/pivotal-network-resource/src/main/java/org/cloudfoundry/dependency/resource/pivotalnetwork/PivotalNetworkInParams.java,LargeClass,0,,,
MLCQ_6009975_DataClass,resources/pivotal-network-resource/src/main/java/org/cloudfoundry/dependency/resource/pivotalnetwork/PivotalNetworkInParams.java,DataClass,0,,,
MLCQ_6010673_LongMethod,cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java,LongMethod,0,,,
MLCQ_6010673_FeatureEnvy,cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java,FeatureEnvy,0,,,
MLCQ_6009570_LongMethod,jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java,LongMethod,0,,,
MLCQ_6009570_FeatureEnvy,jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java,FeatureEnvy,0,,,
MLCQ_5939530_LongMethod,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java,LongMethod,0,,,
MLCQ_5939530_FeatureEnvy,zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java,FeatureEnvy,0,,,
MLCQ_6009432_LargeClass,jprotobuf-rpc-core/src/main/java/com/baidu/jprotobuf/pbrpc/ErrorDataException.java,LargeClass,0,,,
MLCQ_6012953_LargeClass,cloudfoundry-client/src/main/java/org/cloudfoundry/client/v2/applications/_ApplicationInstancesResponse.java,LargeClass,0,,,
MLCQ_6012953_DataClass,cloudfoundry-client/src/main/java/org/cloudfoundry/client/v2/applications/_ApplicationInstancesResponse.java,DataClass,0,,,
MLCQ_6133656_DataClass,core/plugins/org.eclipse.dltk.debug.ui/src/org/eclipse/dltk/debug/ui/preferences/dialogs/CreateStepFilterDialog.java,DataClass,0,,,
MLCQ_6016779_LongMethod,cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java,LongMethod,0,,,
MLCQ_6016779_FeatureEnvy,cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java,FeatureEnvy,0,,,
MLCQ_6025409_DataClass,org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/launch/LaunchConfigurationScope.java,DataClass,0,,,
MLCQ_6025409_LargeClass,org.eclipse.buildship.core/src/main/java/org/eclipse/buildship/core/internal/launch/LaunchConfigurationScope.java,LargeClass,0,,,
MLCQ_6051731_LargeClass,org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java,LargeClass,0,,,
MLCQ_6051731_DataClass,org.eclipse.dawnsci.slicing.api/src/org/eclipse/dawnsci/slicing/api/system/DimsDataList.java,DataClass,0,,,
MLCQ_6051478_LongMethod,org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java,LongMethod,0,,,
MLCQ_6051478_FeatureEnvy,org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java,FeatureEnvy,0,,,
MLCQ_6073506_LargeClass,services/things/persistence/src/main/java/org/eclipse/ditto/services/things/persistence/actors/strategies/events/AttributesDeletedStrategy.java,LargeClass,0,,,
MLCQ_6073506_DataClass,services/things/persistence/src/main/java/org/eclipse/ditto/services/things/persistence/actors/strategies/events/AttributesDeletedStrategy.java,DataClass,0,,,
MLCQ_6073975_LongMethod,langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java,LongMethod,0,,,
MLCQ_6073975_FeatureEnvy,langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java,FeatureEnvy,0,,,
MLCQ_6079026_DataClass,services/concierge/enforcement/src/main/java/org/eclipse/ditto/services/concierge/enforcement/LiveSignalEnforcement.java,DataClass,0,,,
MLCQ_6115582_LargeClass,eclipse-collections/src/main/java/org/eclipse/collections/impl/block/factory/Functions.java,LargeClass,0,,,
MLCQ_6115582_DataClass,eclipse-collections/src/main/java/org/eclipse/collections/impl/block/factory/Functions.java,DataClass,0,,,
MLCQ_6178268_LargeClass,org.eclipse.egit.ui.test/src/org/eclipse/egit/ui/common/SharingWizard.java,LargeClass,0,,,
MLCQ_6178268_DataClass,org.eclipse.egit.ui.test/src/org/eclipse/egit/ui/common/SharingWizard.java,DataClass,0,,,
MLCQ_6177738_LongMethod,ide/che-core-orion-editor/src/main/java/org/eclipse/che/ide/status/message/StatusMessage.java,LongMethod,0,,,
MLCQ_6177738_FeatureEnvy,ide/che-core-orion-editor/src/main/java/org/eclipse/che/ide/status/message/StatusMessage.java,FeatureEnvy,0,,,
MLCQ_6179479_LargeClass,plugins/plugin-languageserver/che-plugin-languageserver-ide/src/main/java/org/eclipse/che/api/languageserver/util/JsonSerializable.java,LargeClass,0,,,
MLCQ_6179479_DataClass,plugins/plugin-languageserver/che-plugin-languageserver-ide/src/main/java/org/eclipse/che/api/languageserver/util/JsonSerializable.java,DataClass,0,,,
MLCQ_6179494_LongMethod,wsagent/che-core-api-project/src/main/java/org/eclipse/che/api/search/server/impl/SearchResultEntry.java,LongMethod,0,,,
MLCQ_6179494_FeatureEnvy,wsagent/che-core-api-project/src/main/java/org/eclipse/che/api/search/server/impl/SearchResultEntry.java,FeatureEnvy,0,,,
MLCQ_6179505_LongMethod,ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/theme/DarkTheme.java,LongMethod,0,,,
MLCQ_6179505_FeatureEnvy,ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/theme/DarkTheme.java,FeatureEnvy,0,,,
MLCQ_6181780_LargeClass,wsagent/che-core-api-project-shared/src/main/java/org/eclipse/che/api/project/shared/dto/event/FileStateUpdateDto.java,LargeClass,0,,,
MLCQ_6181780_DataClass,wsagent/che-core-api-project-shared/src/main/java/org/eclipse/che/api/project/shared/dto/event/FileStateUpdateDto.java,DataClass,0,,,
MLCQ_6183429_LongMethod,ide/commons-gwt/src/main/java/org/eclipse/che/ide/util/dom/DomUtils.java,LongMethod,0,,,
MLCQ_6183429_FeatureEnvy,ide/commons-gwt/src/main/java/org/eclipse/che/ide/util/dom/DomUtils.java,FeatureEnvy,0,,,
MLCQ_6183095_LargeClass,ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/workspace/event/MachineStoppedEvent.java,LargeClass,0,,,
MLCQ_6182357_FeatureEnvy,infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/ExecInfo.java,FeatureEnvy,0,,,
MLCQ_6191838_LargeClass,org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/synchronize/action/ExpandAllModelAction.java,LargeClass,0,,,
MLCQ_6191838_DataClass,org.eclipse.egit.ui/src/org/eclipse/egit/ui/internal/synchronize/action/ExpandAllModelAction.java,DataClass,0,,,
MLCQ_6190083_FeatureEnvy,plugins/plugin-java/che-plugin-java-ext-lang-client/src/main/java/org/eclipse/che/ide/ext/java/client/progressor/ProgressMonitorPresenter.java,FeatureEnvy,0,,,
MLCQ_6190083_LongMethod,plugins/plugin-java/che-plugin-java-ext-lang-client/src/main/java/org/eclipse/che/ide/ext/java/client/progressor/ProgressMonitorPresenter.java,LongMethod,0,,,
MLCQ_6192975_DataClass,ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/actions/GoIntoAction.java,DataClass,0,,,
MLCQ_6197424_LargeClass,infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/network/Ipam.java,LargeClass,0,,,
MLCQ_6198340_LongMethod,core/commons/che-core-commons-inject/src/main/java/org/eclipse/che/inject/lifecycle/LifecycleModule.java,LongMethod,0,,,
MLCQ_6198340_FeatureEnvy,core/commons/che-core-commons-inject/src/main/java/org/eclipse/che/inject/lifecycle/LifecycleModule.java,FeatureEnvy,0,,,
MLCQ_6207228_LargeClass,ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/partition/ConstantPartitioner.java,LargeClass,0,,,
MLCQ_6212569_LongMethod,core/commons/che-core-commons-xml/src/main/java/org/eclipse/che/commons/xml/Element.java,LongMethod,0,,,
MLCQ_6212569_FeatureEnvy,core/commons/che-core-commons-xml/src/main/java/org/eclipse/che/commons/xml/Element.java,FeatureEnvy,0,,,
MLCQ_6212333_LongMethod,ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java,LongMethod,0,,,
MLCQ_6212333_FeatureEnvy,ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java,FeatureEnvy,0,,,
MLCQ_6212329_LongMethod,ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java,LongMethod,0,,,
MLCQ_6212329_FeatureEnvy,ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java,FeatureEnvy,0,,,
MLCQ_6213525_LargeClass,plugins/plugin-testing/che-plugin-testing-ide/src/main/java/org/eclipse/che/plugin/testing/ide/model/info/SuiteInProgressInfo.java,LargeClass,0,,,
MLCQ_6213525_DataClass,plugins/plugin-testing/che-plugin-testing-ide/src/main/java/org/eclipse/che/plugin/testing/ide/model/info/SuiteInProgressInfo.java,DataClass,0,,,
MLCQ_6216254_DataClass,plugins/org.eclipse.elk.core.meta/src-gen/org/eclipse/elk/core/meta/metaData/impl/MetaDataFactoryImpl.java,DataClass,0,,,
MLCQ_6221911_LargeClass,commons/plugins/gexpressions/org.eclipse.gemoc.gexpressions/src/org/eclipse/gemoc/gexpressions/utils/GExpressionsHelper.java,LargeClass,0,,,
MLCQ_6221911_DataClass,commons/plugins/gexpressions/org.eclipse.gemoc.gexpressions/src/org/eclipse/gemoc/gexpressions/utils/GExpressionsHelper.java,DataClass,0,,,
MLCQ_6235781_LargeClass,org.eclipse.gef.mvc.tests.fx/src/org/eclipse/gef/mvc/tests/fx/ResizePolicyTests.java,LargeClass,0,,,
MLCQ_6235781_DataClass,org.eclipse.gef.mvc.tests.fx/src/org/eclipse/gef/mvc/tests/fx/ResizePolicyTests.java,DataClass,0,,,
MLCQ_6236496_LongMethod,plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,LongMethod,0,,,
MLCQ_6236496_FeatureEnvy,plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,FeatureEnvy,0,,,
MLCQ_6234592_FeatureEnvy,plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,FeatureEnvy,0,,,
MLCQ_6239751_DataClass,plugins/org.eclipse.elk.alg.mrtree/src/org/eclipse/elk/alg/mrtree/p2order/NodeOrderer.java,DataClass,0,,,
MLCQ_6241200_LongMethod,plugins/org.eclipse.elk.alg.layered/src/org/eclipse/elk/alg/layered/p5edges/loops/labeling/ThreeCornerLoopLabelPositionGenerator.java,LongMethod,0,,,
MLCQ_6241200_FeatureEnvy,plugins/org.eclipse.elk.alg.layered/src/org/eclipse/elk/alg/layered/p5edges/loops/labeling/ThreeCornerLoopLabelPositionGenerator.java,FeatureEnvy,0,,,
MLCQ_6245494_LargeClass,core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,LargeClass,0,,,
MLCQ_6246396_FeatureEnvy,adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,FeatureEnvy,0,,,
MLCQ_6246396_LongMethod,adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,LongMethod,0,,,
MLCQ_6244944_LongMethod,services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java,LongMethod,0,,,
MLCQ_6244944_FeatureEnvy,services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java,FeatureEnvy,0,,,
MLCQ_6244777_LongMethod,core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java,LongMethod,0,,,
MLCQ_6244777_FeatureEnvy,core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java,FeatureEnvy,0,,,
MLCQ_6247819_LongMethod,hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java,LongMethod,0,,,
MLCQ_6247819_FeatureEnvy,hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java,FeatureEnvy,0,,,
MLCQ_6250253_LongMethod,hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java,LongMethod,0,,,
MLCQ_6250253_FeatureEnvy,hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java,FeatureEnvy,0,,,
MLCQ_6257015_LargeClass,hawkbit-core/src/main/java/org/eclipse/hawkbit/HawkbitServerProperties.java,LargeClass,0,,,
MLCQ_6263358_LargeClass,org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java,LargeClass,0,,,
MLCQ_6267409_LargeClass,org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/internal/transport/sshd/JGitHostConfigEntry.java,LargeClass,0,,,
MLCQ_6267409_DataClass,org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/internal/transport/sshd/JGitHostConfigEntry.java,DataClass,0,,,
MLCQ_6286234_FeatureEnvy,jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java,FeatureEnvy,0,,,
MLCQ_6286234_LongMethod,jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java,LongMethod,0,,,
MLCQ_6298870_FeatureEnvy,jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java,FeatureEnvy,0,,,
MLCQ_6298870_LongMethod,jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java,LongMethod,0,,,
MLCQ_6306007_LongMethod,leshan-core/src/main/java/org/eclipse/leshan/core/node/ObjectLink.java,LongMethod,0,,,
MLCQ_6306007_FeatureEnvy,leshan-core/src/main/java/org/eclipse/leshan/core/node/ObjectLink.java,FeatureEnvy,0,,,
MLCQ_6312967_LongMethod,kura/examples/org.eclipse.kura.example.eddystone.scanner/src/main/java/org/eclipse/kura/example/eddystone/scanner/EddystoneScanner.java,LongMethod,0,,,
MLCQ_6312967_FeatureEnvy,kura/examples/org.eclipse.kura.example.eddystone.scanner/src/main/java/org/eclipse/kura/example/eddystone/scanner/EddystoneScanner.java,FeatureEnvy,0,,,
MLCQ_6328141_LargeClass,qa-steps/src/main/java/org/eclipse/kapua/service/datastore/steps/TestTopic.java,LargeClass,0,,,
