sample_id,file_path,smell_type,gt_label,pred_file,pred_smell,pred_severity
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/AntClassLoader.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/AntClassLoader.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/AntTypeDefinition.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildEvent.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildEvent.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildException.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildException.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildListener.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildListener.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildLogger.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/BuildLogger.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ComponentHelper.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ComponentHelper.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ComponentHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ComponentHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DefaultLogger.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DefaultLogger.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DefaultLogger.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DefaultLogger.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DefaultLogger.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DefaultLogger.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DemuxInputStream.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DemuxInputStream.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DemuxOutputStream.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DemuxOutputStream.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Diagnostics.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/DirectoryScanner.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ExitException.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ExitException.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ExitStatusException.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ExitStatusException.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/FileScanner.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/FileScanner.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/IntrospectionHelper.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Location.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Location.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/MagicNames.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/MagicNames.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,TooManyParameters,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,TooManyParameters,medium
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Main.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/NoBannerLogger.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/NoBannerLogger.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PathTokenizer.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PathTokenizer.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PathTokenizer.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PathTokenizer.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Project.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectComponent.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectComponent.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectHelper.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectHelper.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectHelper.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectHelper.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectHelperRepository.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/ProjectHelperRepository.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,TooManyParameters,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,TooManyParameters,medium
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/PropertyHelper.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/RuntimeConfigurable.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/RuntimeConfigurable.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/RuntimeConfigurable.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/RuntimeConfigurable.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/RuntimeConfigurable.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/RuntimeConfigurable.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/SubBuildListener.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/SubBuildListener.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Target.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Target.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Target.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Target.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Target.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Target.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Task.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Task.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Task.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/Task.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TaskAdapter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TaskAdapter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TaskAdapter.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TaskAdapter.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TaskConfigurationChecker.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TaskConfigurationChecker.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TypeAdapter.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/TypeAdapter.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnknownElement.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnsupportedElementException.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/UnsupportedElementException.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/XmlLogger.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/XmlLogger.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/XmlLogger.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/XmlLogger.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/XmlLogger.java,MagicNumber,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/XmlLogger.java,MagicNumber,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/dispatch/DispatchTask.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/dispatch/DispatchTask.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/dispatch/DispatchUtils.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/dispatch/DispatchUtils.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/BaseFilterReader.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/BaseFilterReader.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/BaseParamFilterReader.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/BaseParamFilterReader.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ClassConstants.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ClassConstants.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ClassConstants.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ClassConstants.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ConcatFilter.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ConcatFilter.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/EscapeUnicode.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/EscapeUnicode.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ExpandProperties.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ExpandProperties.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/FixCrLfFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/HeadFilter.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/HeadFilter.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/LineContains.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/LineContains.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/LineContainsRegExp.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/LineContainsRegExp.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/LineContainsRegExp.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/LineContainsRegExp.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/PrefixLines.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/PrefixLines.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/ReplaceTokens.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SortFilter.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripJavaComments.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripJavaComments.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripJavaComments.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripJavaComments.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripLineBreaks.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripLineBreaks.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripLineComments.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripLineComments.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripLineComments.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/StripLineComments.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SuffixLines.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SuffixLines.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SuffixLines.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/SuffixLines.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TabsToSpaces.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TabsToSpaces.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TailFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TailFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TailFilter.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TailFilter.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,LargeClass,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,LargeClass,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,LongMethod,high
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,Comments,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/TokenFilter.java,Comments,low
N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,LongMethod,N/A,ant-rel-1.8.4/src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,LongMethod,high
