sample_id,file_path,smell_type,gt_label,pred_file,pred_smell,pred_severity
MLCQ_3917715_DataClass,archiva-modules/archiva-web/archiva-rest/archiva-rest-api/src/main/java/org/apache/archiva/rest/api/model/ArtifactTransferRequest.java,DataClass,1,,,
MLCQ_3918287_DataClass,archiva-modules/archiva-base/archiva-common/src/main/java/org/apache/archiva/common/Try.java,DataClass,1,,,
MLCQ_3920625_DataClass,itests/jpa-container-testbundle-eclipselink/src/main/java/org/apache/aries/jpa/container/itest/eclipselink/entities/Car2.java,DataClass,1,,,
MLCQ_3922485_FeatureEnvy,provider/fastbin/src/main/java/org/apache/aries/rsa/provider/fastbin/tcp/TcpTransport.java,FeatureEnvy,1,,,
MLCQ_3925764_LargeClass,iterator-test-harness/src/main/java/org/apache/accumulo/iteratortest/IteratorTestCaseFinder.java,LargeClass,1,,,
MLCQ_3927368_FeatureEnvy,proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,FeatureEnvy,1,,,
MLCQ_3943609_LargeClass,jmx/jmx-core/src/main/java/org/apache/aries/jmx/AbstractCompendiumHandler.java,LargeClass,1,,,
MLCQ_3952888_DataClass,common/src/main/java/org/apache/atlas/utils/AtlasPerfTracer.java,DataClass,1,,,
MLCQ_3954827_DataClass,library/src/main/java/org/apache/apex/malhar/lib/db/jdbc/JdbcFieldInfo.java,DataClass,1,,,
MLCQ_8497687_LargeClass,server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManager.java,LargeClass,1,,,
MLCQ_8497990_LongMethod,server/src/main/java/com/cloud/consoleproxy/ConsoleProxyManagerImpl.java,LongMethod,1,,,
MLCQ_8502684_DataClass,api/src/main/java/org/apache/cloudstack/api/command/admin/ca/RevokeCertificateCmd.java,DataClass,1,,,
MLCQ_8515776_LargeClass,server/src/main/java/com/cloud/usage/UsageServiceImpl.java,LargeClass,1,,,
MLCQ_8515408_LongMethod,utils/src/main/java/com/cloud/utils/UriUtils.java,LongMethod,1,,,
MLCQ_8514954_DataClass,api/src/main/java/org/apache/cloudstack/api/command/user/template/ExtractTemplateCmd.java,DataClass,1,,,
MLCQ_8528735_LargeClass,server/src/main/java/com/cloud/network/ExternalLoadBalancerDeviceManagerImpl.java,LargeClass,1,,,
MLCQ_8538037_LargeClass,plugins/network-elements/brocade-vcs/src/main/java/com/cloud/network/brocade/BrocadeVcsApi.java,LargeClass,1,,,
MLCQ_8564291_DataClass,hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/BufferedDataBlockEncoder.java,DataClass,1,,,
MLCQ_8584799_LargeClass,hbase-thrift/src/main/java/org/apache/hadoop/hbase/thrift2/generated/THBaseService.java,LargeClass,1,,,
MLCQ_8760562_LargeClass,hadoop-mapreduce-project/hadoop-mapreduce-examples/src/main/java/org/apache/hadoop/examples/WordMedian.java,LargeClass,1,,,
MLCQ_8896304_LargeClass,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/ThriftHiveMetastore.java,LargeClass,1,,,
MLCQ_8922371_LongMethod,standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMTrigger.java,LongMethod,1,,,
MLCQ_8937461_LargeClass,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/PlanModifierUtil.java,LargeClass,1,,,
MLCQ_8970601_DataClass,solr/contrib/analytics/src/java/org/apache/solr/analytics/function/mapping/FilterFunction.java,DataClass,1,,,
MLCQ_8978193_LargeClass,lucene/core/src/java/org/apache/lucene/search/DocIdSetIterator.java,LargeClass,1,,,
MLCQ_9000410_LargeClass,solr/core/src/java/org/apache/solr/update/PeerSync.java,LargeClass,1,,,
MLCQ_9000671_LongMethod,lucene/codecs/src/java/org/apache/lucene/codecs/blocktreeords/OrdsSegmentTermsEnum.java,LongMethod,1,,,
MLCQ_8999751_LongMethod,lucene/analysis/common/src/java/org/tartarus/snowball/ext/ItalianStemmer.java,LongMethod,1,,,
MLCQ_9006303_LargeClass,solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/LogTransformer.java,LargeClass,1,,,
MLCQ_9012542_DataClass,lucene/codecs/src/java/org/apache/lucene/codecs/memory/FSTTermsWriter.java,DataClass,1,,,
MLCQ_9012407_LongMethod,lucene/analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/DoubleMetaphoneFilter.java,LongMethod,1,,,
MLCQ_9071167_LargeClass,org.eclipse.jdt.core/model/org/eclipse/jdt/internal/core/hierarchy/HierarchyResolver.java,LargeClass,1,,,
MLCQ_9095246_DataClass,com.oracle.truffle.r.runtime/src/com/oracle/truffle/r/runtime/StableValue.java,DataClass,1,,,
MLCQ_9104666_LargeClass,com.oracle.truffle.r.nodes/src/com/oracle/truffle/r/nodes/control/WhileNode.java,LargeClass,1,,,
MLCQ_9114822_LargeClass,UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/attributes/section/TextAndButtonSection.java,LargeClass,1,,,
MLCQ_9114822_DataClass,UI/org.eclipse.birt.report.designer.ui.views/src/org/eclipse/birt/report/designer/internal/ui/views/attributes/section/TextAndButtonSection.java,DataClass,1,,,
MLCQ_9140757_DataClass,UI/org.eclipse.birt.report.debug.ui/src/org/eclipse/birt/report/debug/internal/ui/script/launcher/ReportOSGiLaunchDelegate.java,DataClass,1,,,
MLCQ_9144201_DataClass,core/org.eclipse.birt.core/src/org/eclipse/birt/core/archive/FolderArchiveFile.java,DataClass,1,,,
MLCQ_3986717_LongMethod,core/api/src/main/java/org/apache/polygene/api/util/Classes.java,LongMethod,1,,,
MLCQ_3999557_DataClass,modules/kernel/src/org/apache/axis2/builder/unknowncontent/InputStreamDataSource.java,DataClass,1,,,
MLCQ_4002584_DataClass,modules/kernel/src/org/apache/axis2/util/CommandLineOption.java,DataClass,1,,,
MLCQ_4040842_DataClass,examples/java/src/main/java/org/apache/beam/examples/subprocess/kernel/SubProcessCommandLineArgs.java,DataClass,1,,,
MLCQ_4124615_LargeClass,rest/rest-resources/src/main/java/org/apache/brooklyn/rest/resources/SensorResource.java,LargeClass,1,,,
MLCQ_4130065_DataClass,core/src/main/java/org/apache/calcite/plan/SubstitutionVisitor.java,DataClass,1,,,
MLCQ_4169071_LargeClass,src/main/java/org/apache/hadoop/chukwa/util/ConstRateAdaptor.java,LargeClass,1,,,
MLCQ_4234040_DataClass,src/main/java/org/apache/commons/collections4/iterators/TransformIterator.java,DataClass,1,,,
MLCQ_4249533_LongMethod,src/main/java/org/apache/commons/jxpath/ri/model/dom/DOMNodePointer.java,LongMethod,1,,,
MLCQ_4325541_LargeClass,java/org.apache.derby.tests/org/apache/derbyTesting/system/nstest/NsTestPrintStream.java,LargeClass,1,,,
MLCQ_4370541_LargeClass,rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/interceptor/JAXRSOutInterceptor.java,LargeClass,1,,,
MLCQ_4431712_DataClass,eagle-jpm/eagle-jpm-aggregation/src/main/java/org/apache/eagle/jpm/aggregation/common/AggregatorColumns.java,DataClass,1,,,
MLCQ_4468635_DataClass,exec/jdbc/src/main/java/org/apache/drill/jdbc/impl/DrillMetaImpl.java,DataClass,1,,,
MLCQ_4490338_LongMethod,ctakes-coreference/src/main/java/org/apache/ctakes/coreference/ae/features/cluster/MentionClusterStringFeaturesExtractor.java,LongMethod,1,,,
MLCQ_4490426_LongMethod,exec/java-exec/src/main/java/org/apache/drill/exec/store/easy/text/compliant/TextReader.java,LongMethod,1,,,
MLCQ_4499277_DataClass,flume-ng-core/src/main/java/org/apache/flume/instrumentation/GangliaServer.java,DataClass,1,,,
MLCQ_4499277_LargeClass,flume-ng-core/src/main/java/org/apache/flume/instrumentation/GangliaServer.java,LargeClass,1,,,
MLCQ_4503985_DataClass,modules/command/src/main/java/org/apache/fluo/command/FluoScan.java,DataClass,1,,,
MLCQ_4505549_LargeClass,modules/core/src/main/java/org/apache/fluo/core/impl/TimestampTracker.java,LargeClass,1,,,
MLCQ_4536448_DataClass,ipojo/runtime/core/src/main/java/org/apache/felix/ipojo/extender/internal/declaration/DefaultTypeDeclaration.java,DataClass,1,,,
MLCQ_4542224_LargeClass,fineract-provider/src/integrationTest/java/org/apache/fineract/integrationtests/common/Utils.java,LargeClass,1,,,
MLCQ_4558000_LargeClass,fineract-provider/src/main/java/org/apache/fineract/portfolio/savings/domain/DepositAccountAssembler.java,LargeClass,1,,,
MLCQ_4556934_DataClass,fineract-provider/src/main/java/org/apache/fineract/infrastructure/creditbureau/data/CreditBureauData.java,DataClass,1,,,
MLCQ_4602827_LongMethod,giraph-rexster/giraph-rexster-io/src/main/java/org/apache/giraph/rexster/io/RexsterEdgeOutputFormat.java,LongMethod,1,,,
MLCQ_4611132_DataClass,flink-libraries/flink-gelly/src/main/java/org/apache/flink/graph/library/Summarization.java,DataClass,1,,,
MLCQ_4092105_LongMethod,asterixdb/asterix-transactions/src/main/java/org/apache/asterix/transaction/management/service/logging/LogManager.java,LongMethod,1,,,
MLCQ_3817323_DataClass,core/src/main/java/org/apache/accumulo/core/summary/Gatherer.java,DataClass,1,,,
MLCQ_8749806_DataClass,hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/MapOutputCollector.java,DataClass,1,,,
MLCQ_9278685_LargeClass,src/java.desktop/share/classes/javax/swing/plaf/multi/MultiSpinnerUI.java,LargeClass,1,,,
MLCQ_5232497_LongMethod,crawler/src/main/java/org/apache/oodt/cas/crawl/ProductCrawler.java,LongMethod,1,,,
MLCQ_4151146_DataClass,chemistry-opencmis-commons/chemistry-opencmis-commons-impl/src/main/java/org/apache/chemistry/opencmis/commons/impl/dataobjects/ObjectInFolderListImpl.java,DataClass,1,,,
MLCQ_5128334_LargeClass,indexer-core/src/main/java/org/apache/maven/index/updater/IndexDataWriter.java,LargeClass,1,,,
MLCQ_5278361_LargeClass,webbeans-impl/src/main/java/org/apache/webbeans/service/ManualImplementationLoaderService.java,LargeClass,1,,,
MLCQ_5609190_LargeClass,compiler-common/src/main/java/org/apache/royale/compiler/config/RSLSettings.java,LargeClass,1,,,
MLCQ_3858066_DataClass,ambari-server/src/main/java/org/apache/ambari/server/orm/entities/ClusterEntity.java,DataClass,1,,,
MLCQ_4814956_DataClass,taverna-graph-model/src/main/java/org/apache/taverna/workbench/models/graph/Graph.java,DataClass,1,,,
MLCQ_5668344_LargeClass,streams-contrib/streams-provider-facebook/src/main/java/org/apache/streams/facebook/provider/pagefeed/FacebookPageFeedDataCollector.java,LargeClass,1,,,
MLCQ_6344285_LongMethod,rpm/org.eclipse.linuxtools.rpm.ui.editor/src/org/eclipse/linuxtools/internal/rpm/ui/editor/preferences/PreferenceInitializer.java,LongMethod,1,,,
MLCQ_7605003_DataClass,spring-aop/src/main/java/org/springframework/aop/support/StaticMethodMatcherPointcutAdvisor.java,DataClass,1,,,
MLCQ_3931780_LargeClass,proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,LargeClass,1,,,
MLCQ_3931780_DataClass,proxy/src/main/java/org/apache/accumulo/proxy/thrift/AccumuloProxy.java,DataClass,1,,,
MLCQ_8911786_LargeClass,llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/plugin/rpc/LlapPluginProtocolProtos.java,LargeClass,1,,,
MLCQ_9377204_LongMethod,src/java.desktop/windows/classes/com/sun/java/swing/plaf/windows/WindowsInternalFrameTitlePane.java,LongMethod,1,,,
MLCQ_5333703_LargeClass,nifi-commons/nifi-flowfile-packager/src/main/java/org/apache/nifi/util/FlowFileUnpackagerV1.java,LargeClass,1,,,
MLCQ_3807471_FeatureEnvy,artemis-server/src/main/java/org/apache/activemq/artemis/core/management/impl/AddressControlImpl.java,FeatureEnvy,1,,,
MLCQ_8172392_DataClass,activemq-broker/src/main/java/org/apache/activemq/network/NetworkBridgeStatistics.java,DataClass,1,,,
MLCQ_4401367_LargeClass,plugins/ldapbrowser.core/src/main/java/org/apache/directory/studio/ldapbrowser/core/jobs/ImportDsmlRunnable.java,LargeClass,1,,,
